,.SPX,.GDAXI,.FCHI,.FTSE,.OMXSPI,.N225,.KS11,.HSI
2067,0.002984107,0.004807276,0.004693149,0.003872363,0.003800497,0.004759734,0.004404038,0.007312838
2068,0.004157239,0.007162989,0.006233675,0.006409113,0.005328907,0.005187755,0.005352246,0.007957644
2069,0.005437379,0.008062602,0.00750029,0.006804928,0.006745297,0.006837884,0.003943315,0.006336865
2070,0.004243984,0.008535416,0.006949487,0.005599993,0.005981276,0.009795602,0.004378691,0.007351732
2071,0.005940881,0.01258749,0.01074847,0.010763199,0.00915243,0.008666327,0.004212264,0.005824063
2072,0.002598709,0.007426906,0.006642615,0.006693032,0.004204316,0.006715476,0.003437769,0.006193493
2073,0.003198907,0.007176947,0.006655015,0.00492379,0.004293755,0.008457897,0.003767108,0.005995375
2074,0.00619208,0.008945561,0.009593405,0.009853672,0.008026941,0.006856812,0.004352023,0.006785842
2075,0.005233069,0.009016601,0.010473993,0.007905355,0.013238541,0.007422822,0.005373012,0.008722452
2076,0.006233666,0.011188074,0.012529913,0.009443347,0.008526114,0.012516831,0.005733725,0.005427537
2077,0.004930331,0.009282385,0.009213377,0.008743166,0.007460538,0.010969524,0.005749961,0.007592686
2078,0.007422112,0.010317834,0.011402517,0.010422398,0.006993424,0.013885589,0.005300097,0.007238362
2079,0.005440672,0.008910489,0.010489245,0.01075918,0.008030077,0.011375909,0.006058187,0.005732247
2080,0.008680331,0.009182703,0.008211758,0.019221257,0.006629857,0.009479046,0.004642663,0.006794179
2081,0.0048561,0.009611022,0.009041488,0.009131694,0.00726983,0.00910808,0.003587623,0.005495409
2082,0.005078913,0.007662612,0.008535726,0.008873225,0.006397236,0.008798401,0.005767985,0.006387592
2083,0.005845242,0.014872083,0.014129958,0.012443253,0.009291151,0.00585691,0.004020298,0.005811279
2084,0.011343152,0.014978434,0.017263912,0.016022901,0.012253117,0.015696029,0.010341409,0.008312442
2085,0.009142375,0.010439615,0.010979507,0.019499387,0.010059954,0.015905483,0.007380943,0.005983546
2086,0.007956054,0.011300559,0.010900181,0.019044547,0.008777851,0.010330293,0.005193605,0.007748489
2087,0.005864194,0.01225224,0.013198525,0.015083005,0.010527351,0.007376992,0.005643468,0.009664325
2088,0.005271096,0.009276452,0.010144724,0.008518103,0.006889436,0.005802202,0.003997217,0.006890484
2089,0.006909399,0.013899178,0.012788569,0.009836942,0.008690897,0.00934505,0.005960613,0.006862033
2090,0.005431603,0.009816706,0.010590986,0.012772444,0.008524315,0.009601814,0.005472271,0.00633699
2091,0.003916854,0.013773858,0.013442184,0.00816336,0.008410885,0.008835568,0.005943859,0.006093313
2092,0.004308535,0.010020746,0.009867946,0.009396621,0.007340163,0.01099754,0.00373872,0.004943689
2093,0.005599691,0.009049489,0.008342589,0.006359502,0.005808988,0.012182275,0.004411261,0.006766076
2094,0.003626339,0.007717758,0.009178442,0.00677265,0.005803641,0.01035591,0.0040023,0.005977439
2095,0.00333943,0.00891233,0.009557489,0.008276131,0.006678584,0.010242837,0.005734889,0.007720395
2096,0.002636339,0.009333884,0.00894661,0.005750212,0.006684007,0.006892655,0.005123692,0.005192915
2097,0.002262371,0.006740396,0.00744495,0.00566537,0.005857655,0.007020191,0.003882331,0.006239277
2098,0.00337037,0.010658699,0.011071284,0.005339958,0.00667298,0.006503659,0.003338163,0.005920575
2099,0.002645396,0.010589941,0.010378859,0.007212468,0.006279009,0.007570445,0.00447458,0.004836294
2100,0.003274501,0.006904042,0.006328117,0.004462221,0.005198222,0.007898124,0.004498038,0.00606449
2101,0.004504608,0.007335702,0.009544022,0.006798709,0.00605329,0.008631694,0.004489387,0.007438756
2102,0.004792959,0.005256517,0.006067639,0.00574583,0.00330075,0.013050354,0.003710515,0.008441417
2103,0.004895424,0.00773071,0.007908244,0.007069394,0.005835407,0.007817545,0.005451066,0.007124341
2104,0.00400742,0.006617874,0.007130913,0.00722928,0.005158009,0.029795308,0.005288648,0.007156326
2105,0.004704262,0.007479115,0.007318679,0.006621734,0.004924704,0.009494179,0.002945054,0.00732632
2106,0.003435832,0.007970654,0.010819455,0.005863795,0.007218439,0.010554422,0.005524868,0.005509889
2107,0.003353203,0.008476675,0.008516554,0.009427287,0.005075457,0.011775779,0.004180778,0.005298828
2108,0.00310919,0.009399884,0.007142927,0.007434289,0.005163799,0.007304077,0.003396602,0.004538378
2109,0.002371288,0.005782547,0.005102487,0.004998662,0.003544596,0.006046476,0.004925583,0.006352688
2110,0.002269516,0.006730183,0.005324751,0.00363664,0.004105841,0.00620514,0.003806397,0.003658802
2111,0.003250318,0.005888823,0.005195139,0.006184537,0.002932608,0.006798567,0.004080596,0.006467676
2112,0.002294441,0.004855016,0.005579117,0.004720467,0.003602923,0.004315864,0.005442558,0.004386178
2113,0.0033975,0.007775431,0.007793315,0.006353735,0.005102866,0.011133907,0.004109286,0.007053185
2114,0.004053942,0.007221745,0.00701347,0.005672868,0.005970497,0.006402987,0.005161453,0.005658055
2115,0.002481752,0.0052656,0.005266206,0.005818524,0.003852395,0.009901672,0.003746241,0.006294672
2116,0.003755486,0.00766991,0.007173856,0.004495102,0.005836771,0.008074475,0.004552682,0.00600214
2117,0.00475301,0.012186423,0.010897918,0.007470361,0.007319749,0.005145022,0.004890394,0.006458686
2118,0.002574483,0.007991954,0.006472502,0.006534582,0.005094752,0.006186232,0.003208912,0.005104828
2119,0.003273195,0.007048309,0.006782755,0.007186285,0.005784029,0.005441618,0.00404959,0.007161111
2120,0.003921144,0.008213278,0.007522181,0.006650921,0.005104714,0.005232685,0.00428678,0.004920717
2121,0.006130601,0.0110407,0.010626587,0.005981764,0.006643269,0.008203985,0.004139624,0.006692877
2122,0.003749252,0.006226876,0.006130997,0.004239868,0.004018141,0.002758341,0.004136325,0.004138894
2123,0.003562649,0.006224311,0.007142302,0.005079196,0.004884698,0.003602119,0.003995174,0.004222993
2124,0.004937528,0.008115775,0.008460545,0.007446526,0.004770032,0.004183675,0.004889982,0.006018612
2125,0.003830016,0.007495406,0.009406379,0.008779681,0.005330538,0.005421878,0.00409667,0.005346594
2126,0.003238065,0.005883814,0.006157471,0.005325317,0.004075398,0.003416975,0.003586589,0.005208871
2127,0.002669857,0.006162091,0.007404552,0.004521362,0.003594843,0.00484372,0.003352207,0.004261024
2128,0.00295236,0.01113944,0.010288915,0.007108125,0.005269172,0.005200518,0.004865326,0.004272823
2129,0.006640978,0.008346912,0.007965356,0.006093976,0.005694282,0.005697178,0.004879684,0.008466997
2130,0.007524801,0.010897226,0.009721579,0.01483227,0.006093486,0.00634668,0.007066115,0.008237224
2131,0.009697019,0.00763634,0.008506648,0.006549622,0.00545255,0.0060176,0.004959751,0.008158091
2132,0.004417467,0.006575029,0.00573872,0.005190277,0.003620566,0.0071522,0.004185513,0.004793348
2133,0.005785162,0.005537094,0.005845623,0.007215055,0.003947187,0.012611471,0.003921784,0.005976
2134,0.003419942,0.004372704,0.005553099,0.004939259,0.004451649,0.004285288,0.004052455,0.007083128
2135,0.004589998,0.007965408,0.007400062,0.008223809,0.005532391,0.005684449,0.00383498,0.007094838
2136,0.004963929,0.009628905,0.007561497,0.007759316,0.007239334,0.009250689,0.006346508,0.006377581
2137,0.004797414,0.007729764,0.008784556,0.007020568,0.00584112,0.005688468,0.003572641,0.005210331
2138,0.006804351,0.009517472,0.007444094,0.011636447,0.005294424,0.005725529,0.002972955,0.006285503
2139,0.005552424,0.012102311,0.013702033,0.014570695,0.008009494,0.005685191,0.004687765,0.006813229
2140,0.006580941,0.008618229,0.007591255,0.009297922,0.004521764,0.005152956,0.003784458,0.004971264
2141,0.003504313,0.007078103,0.007301355,0.005889413,0.004122042,0.004312156,0.00368991,0.005974474
2142,0.004211918,0.007401325,0.00652334,0.005423882,0.004337377,0.004694737,0.003823425,0.004246937
2143,0.005236009,0.010054093,0.010553787,0.00774688,0.005459205,0.003532299,0.003169845,0.005181041
2144,0.005850228,0.00755355,0.00681003,0.005792565,0.004796771,0.005121108,0.005978912,0.010814808
2145,0.004278508,0.008229684,0.008354662,0.006961446,0.007498142,0.004256955,0.005575114,0.006006807
2146,0.006159226,0.007702277,0.009145639,0.009149546,0.006818251,0.007312415,0.004480881,0.006412123
2147,0.00514549,0.006580499,0.006633682,0.006922407,0.00386265,0.006834185,0.004731217,0.006481844
2148,0.00388395,0.007088243,0.008371866,0.007588326,0.005501363,0.005803168,0.006864456,0.006821021
2149,0.004081222,0.005425828,0.005467802,0.007579118,0.004230622,0.003991258,0.00418896,0.00708167
2150,0.002723786,0.004842344,0.004771852,0.004548956,0.004264174,0.003559291,0.004598443,0.006462496
2151,0.005416315,0.006783866,0.007195066,0.004740328,0.005312838,0.005749053,0.003565676,0.004276047
2152,0.003396598,0.004568155,0.004961554,0.006702884,0.004177736,0.003968579,0.003748208,0.007840943
2153,0.003230628,0.005270353,0.004954481,0.005864144,0.003909927,0.003875695,0.004140349,0.004218899
2154,0.004787445,0.006578281,0.006297495,0.006415524,0.005502857,0.003842711,0.005388524,0.005087754
2155,0.004776531,0.009392525,0.009604596,0.008727969,0.006900914,0.004545228,0.004396771,0.006950515
2156,0.007668376,0.0079885,0.008380242,0.009208321,0.006939565,0.002802929,0.003825934,0.005476782
2157,0.003748847,0.006240245,0.005901203,0.006428694,0.004950842,0.004442616,0.004407724,0.006226981
2158,0.005948174,0.007997907,0.007418849,0.007838936,0.005766241,0.005160277,0.005630472,0.007941979
2159,0.006631988,0.006550775,0.006518145,0.007617497,0.005741046,0.006027249,0.004822586,0.004351792
2160,0.005628198,0.007080703,0.006783012,0.009713123,0.00431072,0.007548799,0.005025194,0.0061784
2161,0.007627505,0.004866409,0.00568733,0.015949455,0.005064699,0.006690884,0.005293087,0.006053504
2162,0.005622712,0.005126157,0.005261825,0.004078923,0.004766356,0.004833706,0.004414626,0.004531306
2163,0.011031107,0.01634225,0.016833803,0.022423771,0.015230027,0.038498626,0.020311961,0.025759555
2164,0.010612718,0.010844117,0.011825481,0.011365551,0.007858012,0.028114003,0.004683785,0.005671923
2165,0.005606707,0.008820576,0.009569297,0.009417126,0.007056233,0.009687204,0.004850464,0.007967142
2166,0.005229862,0.0080201,0.009161342,0.013057944,0.008216856,0.007010598,0.004617539,0.008762713
2167,0.00333586,0.007146098,0.006824037,0.008044264,0.00621888,0.006072629,0.004892215,0.00640748
2168,0.003812691,0.007124422,0.008635471,0.006545414,0.007217748,0.004369668,0.003855118,0.005452873
2169,0.002612608,0.006779524,0.006830646,0.005342978,0.005268179,0.006785653,0.005444816,0.009592849
2170,0.00308108,0.006596174,0.008994337,0.006756057,0.005895091,0.004660166,0.004159238,0.00623976
2171,0.003042567,0.008076462,0.00866929,0.00889213,0.006303653,0.004261515,0.004269825,0.007093691
2172,0.002916544,0.005368101,0.006579921,0.009029961,0.003935403,0.005271358,0.003607238,0.00528534
2173,0.001411753,0.004795807,0.004996008,0.004369072,0.004193782,0.006947545,0.00521096,0.005324112
2174,0.00311784,0.008124701,0.007923311,0.008861867,0.005109948,0.005588775,0.006419536,0.006892623
2175,0.003024925,0.007655815,0.007577698,0.007764807,0.005774822,0.004100858,0.004388843,0.004780772
2176,0.00529313,0.007205365,0.007931288,0.008318384,0.004817366,0.004469967,0.004707347,0.00570769
2177,0.004615923,0.008539916,0.0083236,0.007453741,0.006227993,0.007469645,0.004315814,0.00431043
2178,0.003824081,0.006638614,0.00763952,0.01071103,0.005691075,0.005730465,0.004526858,0.004493008
2179,0.002903845,0.012986915,0.011717302,0.00884792,0.007807479,0.005556623,0.005124576,0.007707022
2180,0.002976779,0.006184176,0.006933329,0.005740157,0.00418267,0.005522758,0.004635398,0.00470015
2181,0.004763053,0.004619233,0.0066998,0.00872958,0.003592384,0.004674222,0.002964239,0.004137514
2182,0.004019448,0.009777965,0.008719856,0.00539727,0.005381119,0.004401746,0.00375222,0.004846843
2183,0.002897844,0.004754662,0.00590026,0.004607347,0.003740764,0.005747639,0.003604839,0.006000232
2184,0.003811413,0.005258189,0.005169094,0.006470751,0.004498834,0.007241592,0.003440645,0.00752114
2185,0.003899644,0.005726029,0.005840853,0.005889883,0.004430736,0.005973326,0.003154898,0.005432691
2186,0.008847879,0.004780324,0.005637009,0.005249186,0.003694527,0.005167465,0.00378176,0.004902352
2187,0.005356318,0.007624233,0.008607602,0.006672736,0.007119684,0.008124048,0.004179008,0.006491217
2188,0.004584412,0.007060884,0.008221184,0.005304587,0.004712919,0.004595463,0.004112296,0.006319662
2189,0.003088212,0.004615925,0.00437887,0.004289225,0.003780507,0.003910137,0.003391854,0.005197789
2190,0.002855784,0.003841539,0.004108689,0.004911874,0.003688337,0.003811475,0.002921613,0.00551513
2191,0.001954397,0.003433992,0.004718509,0.003554874,0.003727486,0.005928019,0.003347647,0.003840616
2192,0.002534744,0.003211102,0.004059166,0.003700708,0.003310383,0.005301477,0.003272645,0.00459891
2193,0.003520106,0.00203503,0.002226026,0.003533594,0.002572991,0.003596239,0.003411416,0.006397243
2194,0.003400283,0.002542172,0.003158873,0.004088394,0.003261512,0.005747139,0.004029714,0.005896068
2195,0.003641157,0.004745861,0.003470964,0.003435214,0.003709257,0.005337348,0.003562189,0.006460453
2196,0.003432904,0.004890568,0.004796042,0.004064982,0.003597415,0.005212059,0.004122718,0.005273643
2197,0.003544444,0.004350461,0.005230845,0.004695307,0.003818739,0.007592034,0.003025251,0.003900208
2198,0.005368475,0.006371142,0.006480023,0.004888999,0.004025169,0.003978282,0.004850543,0.00448358
2199,0.004873138,0.006091823,0.005472837,0.004801145,0.004507002,0.007079029,0.003979428,0.005189039
2200,0.002908495,0.004112267,0.004848446,0.005950068,0.003514094,0.005816324,0.003050763,0.004195024
2201,0.003088895,0.008115542,0.006421209,0.005062498,0.005734936,0.009037089,0.004342271,0.004028809
2202,0.003339955,0.00424556,0.005903863,0.006547484,0.004384597,0.007296383,0.005064729,0.004842925
2203,0.003924441,0.005705325,0.006317094,0.004869375,0.004284806,0.005663988,0.005864657,0.004335064
2204,0.004541398,0.005097811,0.007147818,0.004024507,0.004582801,0.006571334,0.003990581,0.005085734
2205,0.004279356,0.006795822,0.006915708,0.008767571,0.004697953,0.006369923,0.006310767,0.006049291
2206,0.002782493,0.003824949,0.004598922,0.007348613,0.004266448,0.006502918,0.004107262,0.003020249
2207,0.002939314,0.00484801,0.005471812,0.006384342,0.003888381,0.005679608,0.004389997,0.003269026
2208,0.002952443,0.004275029,0.005072111,0.003970153,0.004577196,0.004774134,0.005121884,0.003922183
2209,0.004536606,0.004979947,0.006021755,0.00955128,0.00514886,0.005995547,0.002970638,0.005734332
2210,0.004019522,0.004711316,0.006003812,0.005787278,0.004177333,0.006822831,0.004797192,0.006099122
2211,0.00283664,0.004475812,0.005184751,0.004674763,0.003602439,0.009933477,0.004843595,0.005605446
2212,0.002499499,0.008627064,0.00653358,0.004172647,0.004651287,0.005606111,0.004951217,0.005092516
2213,0.002756152,0.006094737,0.005291311,0.004830286,0.004602387,0.004494053,0.004451636,0.00404987
2214,0.003489533,0.006272936,0.007314962,0.004688291,0.004572298,0.005361541,0.005552887,0.005472465
2215,0.002515974,0.00702049,0.006572955,0.004629904,0.004308842,0.005198954,0.004637604,0.005784391
2216,0.002165834,0.004790073,0.00590509,0.006211855,0.004016927,0.004522495,0.004000308,0.004048665
2217,0.0022175,0.004354684,0.005014339,0.003380888,0.002891649,0.004883528,0.004178162,0.003626504
2218,0.003285106,0.004262628,0.00491902,0.005021611,0.004448532,0.006370822,0.003765969,0.005128156
2219,0.003014622,0.004788973,0.004481248,0.004779052,0.00314044,0.003401571,0.004448536,0.005818202
2220,0.004711402,0.005186474,0.004949463,0.004667035,0.003404599,0.005591629,0.004474626,0.005420595
2221,0.002854782,0.005018257,0.006686235,0.00479056,0.004312883,0.005008618,0.004090683,0.005173456
2222,0.003339502,0.005351968,0.004991429,0.005314783,0.003757227,0.003445171,0.004844427,0.005529561
2223,0.002627743,0.004741167,0.006891315,0.004909824,0.003985052,0.003975393,0.002922796,0.004002934
2224,0.003267428,0.003905366,0.005116091,0.004149055,0.003454079,0.004662054,0.002835371,0.005094127
2225,0.003853337,0.008049462,0.007263237,0.005474995,0.004841823,0.005456718,0.005001797,0.003998523
2226,0.002892084,0.00476187,0.005575303,0.006445371,0.003930307,0.007651416,0.0044817,0.006415909
2227,0.002856677,0.004587772,0.004315038,0.003230425,0.003239552,0.005095508,0.002858251,0.004376113
2228,0.003869376,0.00383581,0.004253672,0.003276644,0.003545012,0.004837882,0.004037805,0.005629028
2229,0.003139192,0.005120713,0.005936512,0.004292106,0.004071455,0.004679069,0.004761636,0.005260592
2230,0.003058443,0.0049927,0.004891397,0.005162031,0.003218453,0.003890768,0.004527407,0.004103477
2231,0.003097548,0.003958711,0.004833711,0.002985157,0.003436154,0.002934364,0.004549062,0.004500609
2232,0.003364222,0.00642046,0.006916143,0.004338048,0.004077873,0.004068936,0.004695712,0.005144817
2233,0.003490871,0.006124353,0.006098951,0.006146697,0.003968893,0.004072078,0.00367862,0.004487825
2234,0.003722758,0.005817217,0.005576056,0.004936757,0.003598615,0.004123994,0.008348908,0.005305038
2235,0.002337056,0.003079872,0.003765048,0.004421503,0.003067292,0.003549025,0.003344627,0.004851782
2236,0.003798517,0.005109808,0.006161069,0.004331825,0.004186624,0.001991515,0.003290415,0.003842829
2237,0.004296441,0.00372532,0.004547349,0.003529139,0.00305554,0.002846459,0.003996914,0.004098967
2238,0.003226821,0.00523734,0.004788526,0.006780524,0.003790316,0.004710003,0.003648804,0.005421568
2239,0.002527071,0.003892168,0.005066531,0.003291932,0.005765312,0.003494258,0.003538792,0.005032004
2240,0.006479568,0.00671955,0.005975721,0.004969257,0.004838313,0.003881458,0.004558947,0.00479627
2241,0.005360958,0.005359833,0.00619044,0.007323904,0.006035253,0.00532717,0.004459602,0.004515578
2242,0.005107345,0.005366685,0.005176379,0.003775293,0.004186082,0.005453265,0.004587596,0.00569702
2243,0.005062917,0.00429258,0.004788813,0.00301143,0.003745107,0.005885258,0.004053544,0.005483213
2244,0.004787889,0.005118123,0.005468096,0.009551332,0.005336019,0.005673146,0.00461492,0.005932159
2245,0.004661624,0.00517163,0.004410407,0.004495216,0.004829773,0.003235222,0.003070699,0.003464877
2246,0.003232223,0.00389668,0.003789642,0.005925782,0.00402918,0.004340902,0.003579792,0.004560441
2247,0.002998309,0.003202128,0.003170589,0.003369807,0.003576782,0.004922437,0.004055572,0.004450639
2248,0.003427317,0.003277735,0.004457797,0.005565225,0.005092582,0.006181417,0.004213343,0.005408645
2249,0.004936425,0.004179687,0.004061114,0.004870233,0.003865951,0.005546957,0.00316915,0.003538111
2250,0.006213234,0.004593338,0.005400304,0.005334741,0.003869247,0.006399349,0.004055106,0.005946741
2251,0.005119221,0.005444989,0.006007577,0.009068806,0.005157247,0.00746251,0.004142728,0.003851559
2252,0.004495517,0.004848156,0.005914451,0.005285126,0.004455266,0.012681001,0.00396637,0.008315481
2253,0.004825156,0.003868955,0.004067677,0.004087968,0.003087145,0.005491471,0.004985138,0.004046265
2254,0.005633184,0.007636496,0.007284827,0.005968201,0.004740146,0.004929695,0.00413711,0.006651048
2255,0.004779596,0.006527875,0.005809378,0.004214534,0.004219551,0.00603078,0.003108467,0.005520259
2256,0.004887461,0.004587949,0.00499959,0.005313625,0.00370544,0.005938685,0.003763311,0.005854239
2257,0.004290759,0.007350516,0.007009577,0.006642781,0.005111559,0.005073957,0.00383814,0.007541154
2258,0.003614488,0.003637321,0.004247332,0.00443008,0.003477233,0.005813727,0.00479311,0.004795539
2259,0.003553574,0.004869487,0.006783945,0.004855424,0.0039775,0.00435002,0.003994224,0.00589262
2260,0.003804392,0.005361488,0.00714336,0.004703853,0.003914163,0.003924119,0.003337946,0.004077439
2261,0.00290899,0.005424884,0.007289086,0.016607811,0.004576695,0.004268539,0.003234857,0.005606419
2262,0.002688362,0.003482254,0.004946034,0.00325615,0.004278714,0.004934989,0.003326416,0.004546487
2263,0.004716069,0.002859238,0.004661267,0.003960619,0.004081113,0.00411408,0.003670544,0.00481442
2264,0.003280642,0.003299469,0.004656799,0.006136979,0.003217005,0.003463153,0.003812768,0.005238489
2265,0.002976836,0.003162335,0.004391547,0.004010482,0.003282911,0.00393218,0.004589234,0.00382469
2266,0.002416129,0.00322109,0.003654094,0.00546917,0.003297757,0.003721208,0.004651041,0.004863759
2267,0.002636097,0.004869891,0.006838005,0.004096987,0.004441993,0.004468337,0.005023997,0.004754228
2268,0.00219145,0.003277784,0.003227904,0.003776885,0.00296421,0.004275192,0.013575698,0.005099305
2269,0.003404339,0.005305237,0.007243545,0.004246009,0.004087875,0.002977209,0.005965864,0.005093564
2270,0.002339843,0.003042007,0.004040833,0.003812337,0.002813471,0.003553415,0.005656136,0.004813348
2271,0.002343047,0.004687666,0.004251102,0.003107856,0.003361536,0.003467246,0.006342638,0.004144819
2272,0.002754415,0.004093804,0.003494099,0.003832724,0.002743407,0.00336428,0.004776984,0.004015371
2273,0.005703037,0.007095353,0.007562484,0.00558658,0.005024409,0.003780445,0.004327576,0.004053732
2274,0.006583027,0.007550818,0.008044578,0.007646572,0.006877319,0.005265839,0.005550052,0.006399066
2275,0.003666247,0.004092769,0.00524082,0.00497056,0.003784443,0.00441478,0.004121522,0.004087808
2276,0.002527961,0.004915963,0.004483984,0.004571745,0.003692239,0.003691723,0.00416394,0.005981454
2277,0.002305911,0.005649479,0.005462887,0.003288921,0.004216585,0.003476387,0.005663683,0.004605857
2278,0.002219033,0.003568389,0.004403063,0.003326998,0.002776443,0.003278219,0.003641629,0.004131236
2279,0.001908531,0.004831771,0.00531611,0.003732954,0.003706002,0.003713332,0.006024409,0.003637217
2280,0.003800636,0.007731534,0.007171784,0.005178703,0.004623046,0.003541814,0.00524535,0.004319035
2281,0.002832896,0.00462963,0.005428986,0.00532126,0.004291818,0.004790108,0.005477483,0.004440796
2282,0.002677756,0.006931258,0.005509143,0.00570279,0.00449797,0.005777614,0.003942327,0.003560304
2283,0.002931,0.005566544,0.007074246,0.00555008,0.004295487,0.004237467,0.004533505,0.004107744
2284,0.003601347,0.005556139,0.006715804,0.003841933,0.00514961,0.004978974,0.004619889,0.004115738
2285,0.005997708,0.008527372,0.011022773,0.011494413,0.005844162,0.006266584,0.004875997,0.004866742
2286,0.004464996,0.005684081,0.006112074,0.005579187,0.036658303,0.0053057,0.004898459,0.005221293
2287,0.002831891,0.004001449,0.004490331,0.004259121,0.003467607,0.003174573,0.005139743,0.004843513
2288,0.004520657,0.005961179,0.00659808,0.004624483,0.007895389,0.004122343,0.004065176,0.00449634
2289,0.004080301,0.007780485,0.009162012,0.006517428,0.005758948,0.006944157,0.004945845,0.005046904
2290,0.003347009,0.004005532,0.007226346,0.006311512,0.005102154,0.005459339,0.003995276,0.00496509
2291,0.002424,0.004505431,0.004600287,0.008740227,0.003141247,0.003742664,0.004766964,0.00388332
2292,0.003197608,0.003731064,0.00493154,0.005014355,0.003089898,0.00368954,0.004700855,0.003867655
2293,0.003594655,0.006740184,0.009722729,0.005573423,0.005450257,0.003816809,0.005288241,0.00759093
2294,0.00268954,0.004772724,0.005007667,0.005341797,0.004966778,0.00412443,0.004888988,0.006444855
2295,0.003764225,0.004255609,0.005641783,0.006038655,0.005134309,0.003046479,0.004516253,0.003810752
2296,0.004419737,0.006965216,0.006958274,0.004633614,0.005753578,0.002907677,0.003175649,0.003442758
2297,0.004040772,0.00632725,0.009527338,0.009442615,0.007832513,0.003737767,0.002789895,0.004630577
2298,0.006913115,0.007956983,0.010211908,0.009507938,0.00763716,0.003148251,0.003779437,0.004293087
2299,0.004383874,0.006995986,0.007088181,0.006260536,0.006175815,0.003880715,0.003190118,0.005071304
2300,0.003407588,0.004188107,0.004723916,0.00605285,0.003809766,0.003163602,0.002887885,0.005265351
2301,0.003475565,0.0063739,0.006733906,0.005707372,0.005618723,0.004990538,0.003459956,0.007288489
2302,0.004471804,0.007057207,0.006841349,0.005608484,0.005800115,0.004543602,0.003094244,0.004891364
2303,0.00303639,0.00412532,0.005219329,0.004622196,0.004179192,0.005333594,0.003653504,0.00361756
2304,0.002508412,0.004965324,0.0044307,0.005834455,0.003881021,0.003475205,0.003831705,0.005095981
2305,0.004518721,0.005866286,0.004722509,0.005255097,0.003920708,0.002637717,0.003333435,0.005021038
2306,0.003136285,0.005947714,0.005225507,0.006942464,0.004571251,0.003750652,0.003145693,0.006780515
2307,0.002180191,0.003640025,0.003959553,0.003506248,0.003653472,0.003331038,0.003232079,0.004089413
2308,0.002176858,0.004324845,0.004388202,0.004172744,0.004104237,0.002998218,0.003549064,0.003277446
2309,0.002977621,0.006882821,0.006810871,0.005409286,0.006647652,0.004581895,0.003087681,0.003745198
2310,0.001982659,0.004916388,0.005201322,0.005435932,0.006321437,0.00260456,0.003411209,0.003512998
2311,0.002855852,0.008238054,0.00773193,0.005930708,0.006284564,0.003284387,0.003330803,0.003946418
2312,0.002156495,0.008057592,0.008701644,0.004888398,0.006298044,0.002574783,0.002760112,0.004003481
2313,0.001879816,0.006945029,0.007422487,0.006295343,0.006258932,0.003286446,0.002891245,0.00519148
2314,0.001984781,0.005587331,0.006511952,0.00626229,0.004773416,0.00308917,0.003574759,0.003447378
2315,0.002417433,0.004716126,0.006210265,0.005783997,0.004890112,0.00301037,0.004776447,0.004527287
2316,0.005124894,0.007340507,0.006295073,0.005184105,0.004261629,0.004282688,0.003645926,0.003657473
2317,0.002770515,0.006286956,0.006728144,0.008139397,0.006030161,0.00326986,0.00554706,0.004336898
2318,0.002764163,0.005124378,0.005192481,0.007623055,0.003897569,0.003438134,0.004498039,0.005429546
2319,0.002617816,0.006690737,0.005818472,0.006250958,0.005226673,0.003701228,0.005999973,0.004562343
2320,0.003639123,0.005805007,0.006160793,0.004111544,0.005055949,0.003556901,0.003336281,0.005440656
2321,0.002669262,0.006911675,0.00589679,0.006630029,0.004596884,0.003795364,0.008568979,0.005269733
2322,0.002778305,0.006649161,0.007869035,0.004536331,0.004928597,0.002055078,0.006797276,0.00366173
2323,0.001396303,0.005464613,0.004760244,0.003835246,0.005050978,0.001988096,0.004757725,0.003819491
2324,0.003264532,0.005694698,0.004527352,0.003334723,0.003545181,0.00294224,0.007355776,0.004156581
2325,0.00427348,0.007293159,0.008303016,0.007345094,0.005098941,0.00720545,0.005036802,0.00597095
2326,0.005539331,0.007271659,0.007206535,0.009123259,0.004906399,0.004630776,0.007819429,0.009825496
2327,0.003197155,0.004556331,0.004880858,0.00386361,0.004704872,0.004730767,0.005049801,0.005022104
2328,0.003098801,0.003754129,0.004391148,0.006146928,0.003165023,0.003033596,0.004058904,0.005098707
2329,0.005666922,0.005922655,0.006930023,0.005582734,0.005236094,0.003221809,0.004383999,0.006937377
2330,0.005396871,0.005543209,0.00637034,0.007750185,0.004393288,0.003928117,0.004269449,0.005772549
2331,0.00380288,0.006557132,0.005778471,0.004799069,0.003973738,0.00396144,0.003294241,0.005015372
2332,0.003325575,0.004314809,0.004249957,0.007555865,0.003694332,0.003709501,0.004816819,0.004323892
2333,0.004081402,0.004808953,0.004543401,0.004257567,0.003781008,0.003368799,0.003798091,0.00394128
2334,0.003522117,0.007114937,0.006227096,0.003610034,0.004844262,0.00361042,0.00532732,0.004998678
2335,0.003023466,0.006724046,0.006632038,0.012028739,0.004795272,0.003437117,0.005552597,0.005195924
2336,0.002819058,0.004143764,0.004269059,0.005880153,0.003178969,0.003561752,0.003059023,0.004351694
2337,0.002877491,0.005513977,0.004743517,0.004349503,0.003112569,0.00330298,0.004210151,0.004949315
2338,0.002610172,0.005006873,0.004649767,0.004072533,0.004143741,0.003320307,0.004371987,0.003958038
2339,0.005872743,0.006094279,0.005653284,0.003943309,0.00377077,0.00530731,0.004832267,0.0040001
